TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,RISK_SEGMENTATION,CUSTOMER_STATE,INCIDENT_STATE,INCIDENT_CITY,AGE,EMPLOYMENT_STATUS,AGENT_ID,AGENT_NAME,AGENT_CITY,AGENT_STATE,VENDOR_ID,VENDOR_NAME,VENDOR_CITY,VENDOR_STATE
2021-03-25 00:00:00,TXN00007511,A00005257,PLC00001211,2013-11-16,2021-03-20,2021-03-21,Property,98.62,30000,A,Minor Loss,H,CO,VT,Brighton,60,Y,AGENT00687,Crystal Bostic,Severna Park,MD,VNDR00312,Roberts Inc,Glendale,AZ
2021-03-25 00:00:00,TXN00007512,A00003056,PLC00006884,2013-01-02,2021-03-24,2021-03-24,Travel,64.44,2000,A,Minor Loss,L,CA,CA,Berkeley,32,Y,AGENT01086,Barbara Betancourt,Holbrook,MA,VNDR00292,Wilson and Sons,Savannah,GA
2021-03-25 00:00:00,TXN00007513,A00002832,PLC00008179,2016-08-29,2021-03-21,2021-03-22,Life,64.19,48000,A,Total Loss,H,MD,CT,Manchester,45,Y,AGENT00033,Arturo Cole,Alameda,CA,VNDR00316,Harris-Griffin,Pleasanton,CA
2021-03-25 00:00:00,TXN00007514,A00004285,PLC00006172,2017-07-03,2021-03-07,2021-03-12,Property,92.99,39000,A,Total Loss,M,OK,TN,Nashville,46,Y,AGENT00240,Ruth Ferrell,Manchester,CT,VNDR00524,Ayala PLC,Manchester,CT
2021-03-25 00:00:00,TXN00007515,A00007718,PLC00001696,2017-08-10,2021-03-19,2021-03-21,Life,76.72,29000,A,Total Loss,L,MA,AZ,Glendale,54,Y,AGENT00485,Peter Bailey,Anchorage,AK,,,,
2021-03-25 00:00:00,TXN00007516,A00008851,PLC00009551,2013-09-21,2021-03-20,2021-03-21,Life,83.34,78000,A,Major Loss,H,CA,VT,Dummerston,52,Y,AGENT01020,Willie Colquitt,Barre,VT,,,,
2021-03-25 00:00:00,TXN00007517,A00005322,PLC00008800,2016-03-12,2021-03-16,2021-03-19,Health,121.58,7000,A,Major Loss,L,FL,AK,Anchorage,36,Y,AGENT00585,Matthew Stepp,Washington,DC,VNDR00327,"Kelly, Jones and Barnett",Oakland,CA
2021-03-25 00:00:00,TXN00007518,A00008998,PLC00008327,2011-12-14,2021-03-24,2021-03-24,Property,146.12,23000,A,Major Loss,M,VT,FL,Panama City,60,Y,AGENT00843,Lee Strebe,Washington,DC,VNDR00510,Morton Ltd,Arvada,CO
2021-03-25 00:00:00,TXN00007519,A00006938,PLC00000810,2010-09-13,2021-03-12,2021-03-17,Travel,51.92,3000,A,Minor Loss,L,AK,TN,Nashville,28,Y,AGENT00170,Kyle Allen,Farmington,AR,VNDR00397,"Fisher, Gonzales and Robbins",Montgomery,AL
2021-03-25 00:00:00,TXN00007520,A00001967,PLC00004811,2014-12-27,2021-03-23,2021-03-23,Mobile,8.15,400,A,Major Loss,L,TN,CA,Hayward,48,Y,AGENT00951,Zella Sons,Savannah,GA,VNDR00050,"Rivera, Johnson and Drake",Manchester,CT
2021-03-25 00:00:00,TXN00007521,A00004580,PLC00009086,2013-12-26,2021-03-23,2021-03-23,Life,71.03,27000,A,Major Loss,M,AK,AR,Fayetteville,62,Y,AGENT01153,John Lewis,Linthicum Heights,MD,,,,
2021-03-25 00:00:00,TXN00007522,A00005139,PLC00003064,2016-09-17,2021-03-13,2021-03-18,Mobile,7.65,300,A,Total Loss,H,KY,CO,Arvada,25,Y,AGENT00379,Tracy Straight,Aurora,CO,,,,
2021-03-25 00:00:00,TXN00007523,A00007903,PLC00004066,2010-10-01,2021-03-05,2021-03-10,Property,157.15,12000,A,Minor Loss,H,CT,FL,Panama City Beach,61,Y,AGENT00903,April Child,Fayetteville,AR,VNDR00005,Wilson PLC,Nashville,TN
2021-03-25 00:00:00,TXN00007524,A00000612,PLC00006736,2011-12-26,2021-03-24,2021-03-24,Life,59.01,82000,A,Total Loss,L,AK,MA,Hardwick,34,Y,AGENT00011,Nancy Coronado,Washington,DC,VNDR00529,Brooks-Henry,Arvada,CO
2021-03-25 00:00:00,TXN00007525,A00009883,PLC00008596,2013-02-17,2021-03-12,2021-03-17,Property,131.35,11000,A,Minor Loss,M,FL,TN,Nashville,29,Y,AGENT00151,Lois House,Pooler,GA,,,,
2021-03-25 00:00:00,TXN00007526,A00002999,PLC00004184,2013-04-20,2021-03-21,2021-03-22,Life,84.21,37000,A,Total Loss,L,CO,TN,Nashville,27,Y,AGENT00818,Mary Ruffin,Oklahoma City,OK,VNDR00466,Wood Group,Annapolis,MD
2021-03-25 00:00:00,TXN00007527,A00002452,PLC00002628,2013-01-28,2021-03-21,2021-03-22,Health,128.85,13000,D,Minor Loss,M,AK,CA,Dublin,28,Y,AGENT01007,Roosevelt Holsopple,Thunderbolt,GA,VNDR00113,Walker PLC,Severna Park,MD
2021-03-25 00:00:00,TXN00007528,A00006180,PLC00006061,2017-12-03,2021-03-12,2021-03-17,Property,113.78,13000,A,Major Loss,L,MA,KY,Louisville,42,Y,AGENT00246,Rafael Scott,Pasadena,MD,,,,
2021-03-25 00:00:00,TXN00007529,A00007536,PLC00002459,2015-09-14,2021-03-07,2021-03-12,Motor,109.95,8000,A,Minor Loss,L,VT,AR,Fayetteville,27,Y,AGENT00359,Jennifer Harrison,Nashville,TN,,,,
2021-03-25 00:00:00,TXN00007530,A00008030,PLC00000305,2018-11-04,2021-03-24,2021-03-24,Mobile,10.51,300,A,Major Loss,M,AL,AR,Fayetteville,57,N,AGENT00470,Charles Turner,Piedmont,CA,,,,
2021-03-25 00:00:00,TXN00007531,A00001076,PLC00001729,2018-06-25,2021-03-05,2021-03-10,Health,170.26,18000,A,Minor Loss,M,VT,OK,Moore,28,Y,AGENT00788,Casey Bachman,Auburn,MA,VNDR00039,Thomas and Sons,Beverly Hills,FL
2021-03-26 00:00:00,TXN00007532,A00003587,PLC00007227,2012-04-02,2021-03-17,2021-03-20,Motor,103.2,10000,A,Total Loss,L,KY,KY,Louisville,62,Y,AGENT01168,Donald Olivarez,Hayward,CA,VNDR00151,Jones Group,Arvada,CO
2021-03-26 00:00:00,TXN00007533,A00000648,PLC00006675,2010-06-01,2021-03-18,2021-03-21,Travel,86.6,4000,A,Total Loss,L,TN,MD,Brooklyn Park,52,Y,AGENT00516,Jose Wood,Pawlet,VT,,,,
2021-03-26 00:00:00,TXN00007534,A00003417,PLC00008438,2015-05-04,2021-03-14,2021-03-19,Life,74.12,31000,A,Minor Loss,L,CT,CA,Hayward,51,Y,AGENT00328,James Obrien,Morro Bay,CA,VNDR00261,"Blake, Jackson and Scott",Glendale,AZ
2021-03-26 00:00:00,TXN00007535,A00002323,PLC00005754,2016-02-14,2021-03-06,2021-03-11,Motor,137.29,1000,A,Minor Loss,L,CO,GA,Tybee Island,48,Y,AGENT00577,David Magill,Arvada,CO,VNDR00423,"Maynard, Foster and Rangel",Nashville,TN
2021-03-26 00:00:00,TXN00007536,A00007327,PLC00005146,2019-06-13,2021-03-18,2021-03-21,Travel,92.6,1000,A,Major Loss,H,CO,AR,Fayetteville,46,N,AGENT00952,James Volk,Castro Valley,CA,VNDR00039,Thomas and Sons,Beverly Hills,FL
2021-03-26 00:00:00,TXN00007537,A00000654,PLC00006496,2014-12-25,2021-03-07,2021-03-12,Travel,83.12,2000,A,Total Loss,L,CA,DC,Washington,41,Y,AGENT00673,Virginia Vorse,Washington,DC,,,,
2021-03-26 00:00:00,TXN00007538,A00005105,PLC00008518,2018-09-15,2021-03-21,2021-03-22,Travel,71.63,3000,A,Total Loss,H,DC,VT,Mount Tabor,62,Y,AGENT00078,Shane Mclarty,Mountain View,CA,VNDR00190,Short Inc,Arvada,CO
2021-03-26 00:00:00,TXN00007539,A00004264,PLC00006790,2017-05-24,2021-03-07,2021-03-12,Mobile,8.35,100,A,Major Loss,M,FL,AK,Anchorage,41,Y,AGENT01065,Fern Hatcher,Washington,DC,VNDR00008,"Young, Williams and Pope",West Sacramento,CA
2021-03-26 00:00:00,TXN00007540,A00001778,PLC00002984,2017-10-20,2021-03-23,2021-03-23,Travel,80.38,1000,A,Total Loss,M,MA,AR,Fayetteville,52,Y,AGENT01126,Robyn Garcia,Oklahoma City,OK,VNDR00402,Richardson-King,Louisville,KY
2021-03-26 00:00:00,TXN00007541,A00004231,PLC00003895,2013-08-07,2021-03-12,2021-03-17,Travel,91.55,2000,A,Total Loss,L,CO,CT,Manchester,47,Y,AGENT00025,Elizabeth Mobley,Glendale,AZ,VNDR00354,Stevens-Mills,Washington,DC
2021-03-26 00:00:00,TXN00007542,A00006271,PLC00003071,2011-03-16,2021-03-20,2021-03-22,Health,159.08,9000,A,Total Loss,L,KY,TN,Nashville,55,Y,AGENT00379,Tracy Straight,Aurora,CO,,,,
2021-03-26 00:00:00,TXN00007543,A00005080,PLC00001471,2015-07-29,2021-03-18,2021-03-21,Travel,69.38,5000,A,Total Loss,L,CA,CO,Arvada,49,Y,AGENT00535,William Defalco,Fayetteville,AR,VNDR00453,Burton PLC,Boulder,CO
2021-03-26 00:00:00,TXN00007544,A00001540,PLC00003184,2014-01-14,2021-03-07,2021-03-12,Health,154.2,12000,A,Major Loss,H,CO,AZ,Glendale,37,Y,AGENT00670,Susan Sanders,Manchester,CT,VNDR00593,Walter Group,Louisville,KY
2021-03-26 00:00:00,TXN00007545,A00002990,PLC00000941,2017-07-22,2021-03-25,2021-03-25,Motor,98.91,7000,A,Total Loss,H,AZ,MD,Linthicum Heights,58,N,AGENT00088,Sara Keith,Pleasanton,CA,VNDR00315,Hall-Anderson,Savannah,GA
2021-03-26 00:00:00,TXN00007546,A00001946,PLC00004776,2010-10-17,2021-03-21,2021-03-22,Motor,73.48,8000,A,Major Loss,M,TN,CA,Bakersfield,64,Y,AGENT00186,Clifford Price,Montgomery,AL,VNDR00489,"Young, Moore and Medina",Nashville,TN
2021-03-26 00:00:00,TXN00007547,A00007315,PLC00008608,2017-10-05,2021-03-21,2021-03-22,Property,135.75,13000,A,Total Loss,H,AL,AK,Anchorage,56,Y,AGENT00128,Richard Kessler,Rancho Palos Verdes,CA,VNDR00242,Hurley PLC,Montgomery,AL
2021-03-26 00:00:00,TXN00007548,A00000746,PLC00007007,2012-01-21,2021-03-17,2021-03-20,Life,84.52,36000,A,Major Loss,M,VT,MA,Quincy,52,Y,AGENT00042,Esther Ahmed,Manchester,CT,VNDR00141,Holder-Robinson,Berkeley,CA
2021-03-26 00:00:00,TXN00007549,A00009298,PLC00008717,2018-11-29,2021-03-17,2021-03-20,Health,120.29,19000,A,Total Loss,M,MD,VT,Thetford,58,N,AGENT00226,David Stephenson,Anchorage,AK,VNDR00494,Riley PLC,Odenton,MD
2021-03-26 00:00:00,TXN00007550,A00009131,PLC00007342,2019-06-21,2021-03-06,2021-03-11,Motor,120.34,7000,A,Major Loss,M,AL,CO,Arvada,31,Y,AGENT00796,Joseph Pluemer,Fall River,MA,VNDR00068,Moore Group,Arvada,CO
2021-03-26 00:00:00,TXN00007551,A00009751,PLC00006306,2012-11-10,2021-03-13,2021-03-18,Travel,93.58,1000,A,Major Loss,M,AR,AK,Anchorage,55,Y,AGENT00649,Maria Briggs,Winchester,MA,VNDR00084,Smith-Schwartz,Washington,DC
2021-03-26 00:00:00,TXN00007552,A00001623,PLC00003828,2017-02-14,2021-03-07,2021-03-12,Property,140.96,40000,A,Minor Loss,L,VT,AR,Fayetteville,60,Y,AGENT00495,Marcia Ramirez,Louisville,KY,VNDR00403,Foster-Perry,Montgomery,AL
2021-03-26 00:00:00,TXN00007553,A00008518,PLC00000002,2014-07-12,2021-03-25,2021-03-25,Health,168.97,10000,A,Total Loss,L,CT,CA,Union City,52,Y,AGENT00904,Pamela Moncivais,Fayetteville,AR,VNDR00278,"Garcia, Hall and Williams",Fayetteville,AR
2021-03-26 00:00:00,TXN00007554,A00000463,PLC00002913,2018-07-08,2021-03-24,2021-03-24,Health,110.0,4000,A,Total Loss,M,GA,TN,Nashville,61,Y,AGENT00583,Thomas Brauer,Fayetteville,AR,VNDR00156,Daniels-Camacho,Montgomery,AL
2021-03-27 00:00:00,TXN00007555,A00001648,PLC00002508,2011-07-23,2021-03-21,2021-03-23,Life,61.61,99000,A,Major Loss,L,MA,CA,Berkeley,47,Y,AGENT00789,Alison Baron,Arvada,CO,,,,
2021-03-27 00:00:00,TXN00007556,A00007009,PLC00003829,2018-08-23,2021-03-19,2021-03-22,Property,124.33,37000,A,Total Loss,L,MD,AL,Montgomery,30,Y,AGENT00533,Barbara Rentz,Anchorage,AK,VNDR00114,Mayo-Green,Arvada,CO
2021-03-27 00:00:00,TXN00007557,A00006605,PLC00002400,2015-09-07,2021-03-21,2021-03-23,Health,162.84,12000,A,Major Loss,L,MD,GA,Savannah,57,Y,AGENT00334,Barbara Corriveau,Manchester,CT,VNDR00307,"Reeves, Brown and Burch",Fayetteville,AR
2021-03-27 00:00:00,TXN00007558,A00007756,PLC00000312,2010-09-21,2021-03-26,2021-03-26,Life,65.63,42000,A,Major Loss,M,TN,AR,Fayetteville,42,N,AGENT00420,Joyce Fortner,Nashville,TN,,,,
2021-03-27 00:00:00,TXN00007559,A00001297,PLC00006774,2018-05-30,2021-03-12,2021-03-17,Life,57.48,61000,A,Minor Loss,M,CO,CA,Hayward,28,Y,AGENT00561,Julia Constant,Savannah,GA,,,,
2021-03-27 00:00:00,TXN00007560,A00003760,PLC00000572,2017-05-17,2021-03-24,2021-03-24,Health,192.69,19000,A,Total Loss,L,CA,CT,Manchester,45,Y,AGENT00297,David Parkin,Thetford,VT,VNDR00540,"Fuller, Smith and Black",Fayetteville,AR
2021-03-27 00:00:00,TXN00007561,A00004726,PLC00008514,2010-07-03,2021-03-22,2021-03-23,Health,174.03,14000,A,Minor Loss,L,AZ,GA,Pooler,28,Y,AGENT00153,Pat Hartman,Anchorage,AK,,,,
2021-03-27 00:00:00,TXN00007562,A00004853,PLC00007644,2012-11-13,2021-03-20,2021-03-22,Life,56.58,91000,A,Minor Loss,M,AR,CA,San Leandro,52,Y,AGENT00373,Rose Suazo,Louisville,KY,,,,
2021-03-27 00:00:00,TXN00007563,A00009835,PLC00004003,2013-08-04,2021-03-21,2021-03-23,Property,153.29,16000,A,Total Loss,L,TN,VT,Lyndon,42,Y,AGENT00312,Danielle Caddell,Colchester,VT,,,,
2021-03-27 00:00:00,TXN00007564,A00001451,PLC00006948,2018-06-06,2021-03-21,2021-03-23,Life,92.92,20000,A,Major Loss,M,DC,CA,Berkeley,29,Y,AGENT00439,Nancy Hannah,Littleton,CO,VNDR00203,Smith Ltd,Louisville,KY
2021-03-27 00:00:00,TXN00007565,A00009143,PLC00006981,2010-07-24,2021-03-20,2021-03-22,Property,106.47,38000,A,Major Loss,M,OK,FL,Panama City,46,Y,AGENT00371,Alan Henriquez,Louisville,KY,VNDR00054,"Brown, Johnston and Anderson",Piedmont,CA
2021-03-27 00:00:00,TXN00007566,A00007667,PLC00009756,2015-01-21,2021-03-14,2021-03-19,Mobile,9.1,500,A,Major Loss,M,VT,CA,Castro Valley,47,Y,AGENT00080,Gary Simmons,Glendale,AZ,,,,
2021-03-27 00:00:00,TXN00007567,A00000118,PLC00004754,2018-08-20,2021-03-15,2021-03-20,Travel,60.4,5000,A,Total Loss,H,GA,MA,Yarmouth,43,Y,AGENT00317,Rita Hix,Anchorage,AK,VNDR00295,Cox-Ward,Savannah,GA
2021-03-27 00:00:00,TXN00007568,A00005154,PLC00002587,2012-09-08,2021-03-10,2021-03-15,Motor,110.43,7000,A,Major Loss,M,AL,TN,Nashville,37,Y,AGENT01113,Michael Snyder,Nashville,TN,VNDR00154,Byrd-Richards,Watertown,MA
2021-03-27 00:00:00,TXN00007569,A00002549,PLC00004743,2015-12-09,2021-03-18,2021-03-21,Property,132.2,24000,A,Total Loss,M,OK,MA,Springfield,46,Y,AGENT01130,Lauren Resh,Glendale,AZ,VNDR00429,Mora-Rivas,Mammoth Lakes,CA
2021-03-27 00:00:00,TXN00007570,A00007885,PLC00002318,2015-07-07,2021-03-08,2021-03-13,Mobile,6.34,700,A,Minor Loss,L,CO,OK,Edmond,60,Y,AGENT00749,Richard Melendez,San Gabriel,CA,,,,
2021-03-27 00:00:00,TXN00007571,A00003204,PLC00006952,2013-02-16,2021-03-13,2021-03-18,Motor,82.58,10000,A,Major Loss,H,CA,AL,Montgomery,55,Y,AGENT00082,Bruce Rollins,Nashville,TN,VNDR00045,Bell PLC,Anchorage,AK
2021-03-27 00:00:00,TXN00007572,A00000839,PLC00001097,2011-05-10,2021-03-20,2021-03-22,Travel,64.8,2000,A,Minor Loss,L,OK,CA,San Leandro,46,Y,AGENT00423,Kellie Floto,Annapolis,MD,VNDR00244,Michael LLC,Washington,DC
2021-03-27 00:00:00,TXN00007573,A00005288,PLC00008322,2019-02-11,2021-03-17,2021-03-20,Property,91.18,21000,A,Total Loss,L,AZ,CA,Hayward,64,Y,AGENT00728,Robert Rusher,Oklahoma City,OK,VNDR00102,Padilla-Allen,El Cerrito,CA
2021-03-27 00:00:00,TXN00007574,A00006799,PLC00005743,2014-08-01,2021-03-20,2021-03-22,Property,110.71,23000,D,Total Loss,M,CA,GA,Port Wentworth,57,Y,AGENT00130,Richard Watts,Washington,DC,,,,
2021-03-28 00:00:00,TXN00007575,A00008954,PLC00002226,2017-01-21,2021-03-10,2021-03-15,Property,125.84,35000,A,Total Loss,M,AZ,AL,Montgomery,50,Y,AGENT00405,Dianne Purcell,Glendale,AZ,,,,
2021-03-28 00:00:00,TXN00007576,A00007843,PLC00000825,2015-06-25,2021-03-20,2021-03-23,Travel,67.23,1000,A,Major Loss,L,AZ,CA,Oakland,56,Y,AGENT00150,Leonardo Varghese,Nashville,TN,VNDR00031,Johnson Ltd,Fayetteville,AR
2021-03-28 00:00:00,TXN00007577,A00005571,PLC00008121,2012-07-07,2021-03-21,2021-03-23,Mobile,9.22,300,A,Minor Loss,L,FL,OK,Oklahoma City,62,Y,AGENT00780,Yvonne Coomer,Washington,DC,,,,
2021-03-28 00:00:00,TXN00007578,A00000311,PLC00001316,2015-01-01,2021-03-17,2021-03-22,Motor,105.08,9000,A,Total Loss,H,KY,VT,Shelburne,51,Y,AGENT00488,Jeanine Chee,Anchorage,AK,VNDR00422,"Martin, Cole and Williams",Arvada,CO
2021-03-28 00:00:00,TXN00007579,A00009780,PLC00004180,2011-01-26,2021-03-24,2021-03-25,Health,171.65,11000,A,Major Loss,L,CO,AR,Fayetteville,43,Y,AGENT00761,Marlene West,Crofton,MD,,,,
2021-03-28 00:00:00,TXN00007580,A00001696,PLC00002006,2014-05-09,2021-03-27,2021-03-27,Health,190.69,7000,A,Total Loss,M,MA,CO,Boulder,48,Y,AGENT00385,Sarah Pearce,Annapolis,MD,VNDR00289,Ochoa-Morris,Glendale,AZ
2021-03-28 00:00:00,TXN00007581,A00002368,PLC00001745,2018-05-16,2021-03-08,2021-03-13,Mobile,8.25,500,A,Total Loss,H,OK,TN,Goodlettsville,46,Y,AGENT00717,Richard Mckinney,Savannah,GA,,,,
2021-03-28 00:00:00,TXN00007582,A00009177,PLC00006569,2012-01-06,2021-03-18,2021-03-21,Mobile,10.14,600,A,Minor Loss,H,TN,MA,Dennis,47,Y,AGENT00223,Elizabeth Dayton,Arvada,CO,VNDR00114,Mayo-Green,Arvada,CO
2021-03-28 00:00:00,TXN00007583,A00008974,PLC00007543,2019-07-25,2021-03-21,2021-03-23,Mobile,9.31,200,A,Total Loss,H,CT,DC,Washington,47,N,AGENT00222,Jewell Johnson,Glendale,AZ,VNDR00540,"Fuller, Smith and Black",Fayetteville,AR
2021-03-28 00:00:00,TXN00007584,A00004174,PLC00003475,2015-05-12,2021-03-25,2021-03-25,Health,112.85,20000,A,Minor Loss,H,GA,AR,Fayetteville,58,Y,AGENT00859,Sally Gonzalez,Fayetteville,AR,,,,
2021-03-28 00:00:00,TXN00007585,A00004890,PLC00002343,2016-12-02,2021-03-08,2021-03-13,Travel,54.87,5000,A,Total Loss,M,OK,CA,Mammoth Lakes,40,Y,AGENT00894,Opal Faulkner,Oklahoma City,OK,VNDR00159,Warren-Brandt,Cambridge,MA
2021-03-28 00:00:00,TXN00007586,A00005157,PLC00003108,2018-07-16,2021-03-12,2021-03-17,Life,59.12,81000,A,Total Loss,H,CO,VT,Barre,48,Y,AGENT01105,Betty Walker,Anchorage,AK,VNDR00588,Jenkins Group,Tybee Island,GA
2021-03-28 00:00:00,TXN00007587,A00001454,PLC00005958,2011-05-25,2021-03-11,2021-03-16,Property,116.47,22000,A,Minor Loss,L,KY,OK,Oklahoma City,47,Y,AGENT00096,Terry Shaw,Arvada,CO,,,,
2021-03-28 00:00:00,TXN00007588,A00009239,PLC00005442,2017-09-07,2021-03-10,2021-03-15,Motor,109.39,8000,A,Total Loss,L,DC,AR,Fayetteville,40,Y,AGENT00905,William Daigle,Nashville,TN,,,,
2021-03-28 00:00:00,TXN00007589,A00005041,PLC00004584,2013-05-10,2021-03-24,2021-03-25,Life,61.0,27000,A,Total Loss,M,AZ,KY,Louisville,44,Y,AGENT00090,Joshua Cherry,Manchester,CT,VNDR00431,Campbell LLC,Louisville,KY
2021-03-28 00:00:00,TXN00007590,A00008522,PLC00000207,2014-09-22,2021-03-20,2021-03-23,Health,158.96,7000,A,Minor Loss,L,KY,OK,Oklahoma City,32,Y,AGENT01179,Ryan Schneider,Glendale,AZ,,,,
2021-03-29 00:00:00,TXN00007591,A00002754,PLC00006876,2012-10-25,2021-03-13,2021-03-18,Travel,80.08,4000,A,Total Loss,H,AK,AZ,Glendale,57,Y,AGENT00426,Alan Mcmanus,Oklahoma City,OK,VNDR00530,Wilson-Rowland,Anchorage,AK
2021-03-29 00:00:00,TXN00007592,A00007129,PLC00005851,2010-10-16,2021-03-23,2021-03-25,Mobile,10.67,400,A,Major Loss,M,AK,CO,Arvada,44,N,AGENT00911,Troy Caldwell,Medford,MA,,,,
2021-03-29 00:00:00,TXN00007593,A00004052,PLC00006714,2013-06-07,2021-03-15,2021-03-20,Health,129.77,20000,A,Minor Loss,M,AL,MA,Wilbraham,59,Y,AGENT00089,Jill Chreene,Annapolis,MD,VNDR00450,"Green, Perry and Anderson",Anchorage,AK
2021-03-29 00:00:00,TXN00007594,A00001595,PLC00001705,2019-02-17,2021-03-28,2021-03-28,Mobile,10.37,600,A,Major Loss,L,CA,CT,Manchester,34,Y,AGENT00747,Tanya Caswell,Glendale,AZ,,,,
2021-03-29 00:00:00,TXN00007595,A00001468,PLC00008398,2013-10-27,2021-03-15,2021-03-20,Health,142.54,2000,A,Total Loss,M,AK,AK,Anchorage,46,Y,AGENT00217,Deborah Zeller,Fayetteville,AR,VNDR00530,Wilson-Rowland,Anchorage,AK
2021-03-29 00:00:00,TXN00007596,A00005744,PLC00003129,2013-09-14,2021-03-27,2021-03-27,Travel,53.7,1000,A,Minor Loss,L,MA,GA,Savannah,41,Y,AGENT01109,Rita Landes,Union City,CA,VNDR00057,Mckinney-Riley,Washington,DC
2021-03-29 00:00:00,TXN00007597,A00007900,PLC00001369,2014-05-26,2021-03-11,2021-03-16,Property,99.29,15000,D,Major Loss,L,AR,AK,Anchorage,52,Y,AGENT00415,Angel Alexander,Manchester,CT,,,,
2021-03-29 00:00:00,TXN00007598,A00003913,PLC00005058,2019-02-13,2021-03-26,2021-03-26,Travel,52.88,1000,A,Total Loss,L,CO,AK,Anchorage,36,Y,AGENT00359,Jennifer Harrison,Nashville,TN,VNDR00535,French and Sons,San Leandro,CA
2021-03-29 00:00:00,TXN00007599,A00007051,PLC00001747,2013-12-17,2021-03-22,2021-03-24,Property,99.38,15000,A,Minor Loss,L,AK,AL,Montgomery,58,Y,AGENT00060,Vincent Rule,Louisville,KY,VNDR00252,Livingston-Martin,Arvada,CO
2021-03-29 00:00:00,TXN00007600,A00007852,PLC00006502,2011-11-30,2021-03-27,2021-03-27,Property,127.45,38000,A,Minor Loss,L,GA,TN,Nashville,42,Y,AGENT00595,Patricia Taylor,Alameda,CA,,,,
2021-03-29 00:00:00,TXN00007601,A00002179,PLC00006272,2013-10-12,2021-03-24,2021-03-25,Health,122.8,3000,A,Minor Loss,L,AK,OK,Edmond,49,Y,AGENT00038,Harold Ward,Pooler,GA,VNDR00545,Myers-Brown,Hanover,MD
2021-03-29 00:00:00,TXN00007602,A00008551,PLC00004884,2012-06-22,2021-03-23,2021-03-25,Mobile,7.93,500,A,Minor Loss,L,TN,VT,Barre,43,N,AGENT01165,Charles Vanetten,Anchorage,AK,VNDR00484,"Ross, Palmer and Baker",Hartford,VT
2021-03-29 00:00:00,TXN00007603,A00006896,PLC00009227,2016-07-07,2021-03-28,2021-03-28,Life,78.29,58000,A,Major Loss,M,AL,AZ,Glendale,26,Y,AGENT00849,Debbra Collins,Fremont,CA,,,,
2021-03-29 00:00:00,TXN00007604,A00005625,PLC00002260,2015-03-13,2021-03-19,2021-03-22,Life,98.08,58000,A,Total Loss,H,KY,CO,Arvada,25,Y,AGENT00401,Carissa Niemann,Manchester,CT,VNDR00519,"Luna, Meyer and Lopez",Salinas,CA
2021-03-29 00:00:00,TXN00007605,A00004691,PLC00005646,2011-03-25,2021-03-23,2021-03-25,Travel,85.25,2000,A,Minor Loss,M,GA,FL,Panama City Beach,41,Y,AGENT00646,Emma Tubbs,Arvada,CO,,,,
2021-03-29 00:00:00,TXN00007606,A00007483,PLC00007359,2019-05-30,2021-03-23,2021-03-25,Travel,70.89,3000,A,Total Loss,M,AZ,GA,Savannah,58,Y,AGENT00484,Wilson Herrick,Arvada,CO,,,,
2021-03-29 00:00:00,TXN00007607,A00008292,PLC00005178,2013-04-19,2021-03-13,2021-03-18,Life,81.86,53000,A,Major Loss,H,OK,TN,Nashville,47,Y,AGENT00524,Sylvia Bapties,Hayward,CA,VNDR00492,Hunter PLC,Louisville,KY
2021-03-29 00:00:00,TXN00007608,A00000596,PLC00004883,2019-02-19,2021-03-24,2021-03-25,Motor,121.48,5000,A,Minor Loss,M,VT,AL,Montgomery,37,Y,AGENT00015,Charles George,Noble,OK,VNDR00508,"Conway, Meyer and White",Anchorage,AK
2021-03-29 00:00:00,TXN00007609,A00002327,PLC00001258,2010-10-26,2021-03-25,2021-03-26,Property,122.96,30000,A,Total Loss,H,TN,MD,Annapolis,55,Y,AGENT00886,Larry Miller,Panama City Beach,FL,VNDR00543,Adams-Johnson,Louisville,KY
2021-03-29 00:00:00,TXN00007610,A00006066,PLC00002341,2010-12-09,2021-03-19,2021-03-22,Property,125.62,40000,A,Minor Loss,L,MD,OK,Oklahoma City,25,Y,AGENT00870,Wade Gonzalez,Severn,MD,VNDR00493,"Rojas, Brown and Floyd",Arvada,CO
2021-03-29 00:00:00,TXN00007611,A00003001,PLC00008761,2016-11-10,2021-03-12,2021-03-17,Motor,87.28,1000,A,Minor Loss,M,DC,DC,Washington,63,Y,AGENT01083,Mark Fischer,Anchorage,AK,,,,
2021-03-29 00:00:00,TXN00007612,A00004266,PLC00007924,2017-06-12,2021-03-14,2021-03-19,Mobile,11.98,100,A,Total Loss,M,TN,KY,Louisville,57,Y,AGENT01012,Shane Salazar,Nashville,TN,VNDR00359,Perez PLC,Manchester,CT
2021-03-29 00:00:00,TXN00007613,A00000903,PLC00000674,2013-01-06,2021-03-16,2021-03-21,Mobile,11.31,500,A,Minor Loss,L,TN,AK,Anchorage,40,Y,AGENT00255,Dorothy Inabinet,Anchorage,AK,,,,
